ID,primary_source,archive_event_number,link_web,secondary_source,secondary_source_ID,secondary_source_web,host_com_orig ,host_sci_orig,host_com_res,host_sci_res,host_colloq,host_sci_spec_res,family,epidemiological_unit,number_cases,number_susceptible,number_tested,number_deaths,age,sex,country_iso3,country_name,subnational_administration,city,location_detail,date_confirmed,date_reported,date_published,related_to_other_entries,related_ID,test,sampling_type,test_2,sampling_type_2,test_3,sampling_type_3,negative_test,negative_sampling_type,negative_test_2,negative_sampling_type_2,reason_for_testing,symptoms,outcome,living_conditions,source_of_infection,variant,control_measures,original_source,link_original_source
20220224.8701639_2,ProMED,20220224.8701639,https://promedmail.org/promed-post/?id=8701639,NA,NA,NA,cat,NS,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,NS,NS,0,NS,NS,USA,United States,Virginia,NS,NA,NS,NA,2022-02-25,new,NA,NS,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,pet,NS,Delta AY.3,NS,News-Medical,https://www.news-medical.net/news/20220223/First-reported-case-of-a-cat-infected-with-SARS-CoV-2-Delta-AY3-variant.aspx
FUR_154292_1,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,32,60000,32,54210,NS,NS,LTU,Lithuania,Kaunas,Jonava,farm1,2020-11-24,2022-02-25,2022-02-25,update of,20201127.7976927_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,increased number of deaths,death,death,farm,human,NS,selective culling,Delegate of Lithuania,NA
FUR_154292_2,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,4,55000,5,45600,NS,NS,LTU,Lithuania,Šiauliai,Pavartyciu,farm1,2020-12-30,2022-02-25,2022-02-25,update of,FUR_37389_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,death,death,farm,human,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_3,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,3,7600,4,46,NS,NS,LTU,Lithuania,Šiauliai,Bruziu,farm1,2021-03-31,2022-02-25,2022-02-25,update of,FUR_149362_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,death,death,farm,human,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_4,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,4,11933,5,200,NS,NS,LTU,Lithuania,Alytus,Kukliu,farm1,2021-03-30,2022-02-25,2022-02-25,update of,FUR_149362_2,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,death,death,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_5,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,15,11800,NS,6815,NS,NS,LTU,Lithuania,Šiauliai,Viliunaiciai,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,death,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_6,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,5,13000,NS,13000,NS,NS,LTU,Lithuania,Šiauliai,Tyrelkai,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,death,farm,NS,NA,culling,Delegate of Lithuania,NA
FUR_154292_7,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,3,9000,NS,7203,NS,NS,LTU,Lithuania,Kaunas,Vagupiai,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,death,death,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_8,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,50,7000,NS,7000,NS,NS,LTU,Lithuania,Šiauliai,Noreikiai ,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,death,farm,NS,NA,culling,Delegate of Lithuania,NA
FUR_154292_9,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,30,15600,NS,10630,NS,NS,LTU,Lithuania,Utenos,Ilciukai,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,death,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_10,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,3,8400,NS,8400,NS,NS,LTU,Lithuania,Šiauliai,Karpiskiai,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,death,death,farm,NS,NA,culling,Delegate of Lithuania,NA
FUR_154292_11,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,2,25000,NS,16002,NS,NS,LTU,Lithuania,Kaunas,Girininkai,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,death,death,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_12,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,1,7115,NS,2116,NS,NS,LTU,Lithuania,Taurages,Juodpetriai,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,death,death,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_13,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,2,25000,NS,22002,NS,NS,LTU,Lithuania,Kaunas,Rokai,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,death,death,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_14,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,29,9000,NS,6030,NS,NS,LTU,Lithuania,Šiauliai,Sutkunu,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,death,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_15,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,34,15110,NS,6140,NS,NS,LTU,Lithuania,Kaunas,Jaunakaimio,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,death,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_16,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,3,6300,NS,5,NS,NS,LTU,Lithuania,Šiauliai,Padurupiai,farm1,NS,2022-02-25,2022-02-25,updated by,FUR_154505_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,NS,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154292_17,WAHIS,FUR_154292,https://wahis.woah.org/#/in-review/3420?reportId=154292&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,30,8200,NS,6130,NS,NS,LTU,Lithuania,Kaunas,Postvention,farm1,NS,2022-02-25,2022-02-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,death,death,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154349_1,WAHIS,FUR_154349,https://wahis.woah.org/#/in-review/3521?reportId=154349&fromPage=event-dashboard-url,NA,NA,NA,cat,NS,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,1,1,0,NS,NS,CHE,Switzerland,Zürich,Zürich,NA,2022-02-23,2022-03-01,2022-03-01,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,isolation,Delegate of Switzerland,NA
FUR_154285_1,WAHIS,FUR_154285,https://wahis.woah.org/#/in-review/4122?reportId=154285&fromPage=event-dashboard-url,NA,NA,NA,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,survey group,3,NS,NS,0,NS,NS,CAN,Canada,Manitoba,NS,NA,NS,2022-03-01,2022-03-01,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,death not related to Sars-CoV-2,wildlife,NS,NA,NA,Delegate of Canada,NA
FUR_154285_2,WAHIS,FUR_154285,https://wahis.woah.org/#/in-review/4122?reportId=154285&fromPage=event-dashboard-url,NA,NA,NA,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,survey group,3,NS,NS,0,NS,NS,CAN,Canada,Saskatchewan,NS,NA,NS,2022-03-01,2022-03-01,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,death not related to Sars-CoV-2,wildlife,NS,NA,NA,Delegate of Canada,NA
FUR_154371_1,WAHIS,FUR_154371,https://wahis.woah.org/#/in-review/3449?reportId=154371&fromPage=event-dashboard-url,NA,NA,NA,lion,NS,lion,Panthera leo,lion,Panthera leo,Felidae,animal,1,NS,NS,0,NS,NS,USA,United States,Louisiana,NS,NA,NS,2022-03-01,2022-03-01,living together,FUR_153797_4,NS,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,zoo,NS,NA,NS,Delegate of the United States,NA
FUR_154371_2,WAHIS,FUR_154371,https://wahis.woah.org/#/in-review/3449?reportId=154371&fromPage=event-dashboard-url,NA,NA,NA,dog,NS,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,NS,NS,0,NS,NS,USA,United States,Illinois,NS,NA,2022-02-25,2022-03-01,2022-03-01,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,pet,NS,NA,NS,Delegate of the United States,NA
FUR_154371_3,WAHIS,FUR_154371,https://wahis.woah.org/#/in-review/3449?reportId=154371&fromPage=event-dashboard-url,NA,NA,NA,snow leopard,Panthera uncia,snow leopard,Panthera uncia,snow leopard,Panthera uncia,Felidae,group,2,NS,NS,0,NS,NS,USA,United States,Illinois,NS,NA,2022-02-15,2022-03-01,2022-03-01,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,zoo,NS,NA,NS,Delegate of the United States,NA
FUR_154371_4,WAHIS,FUR_154371,https://wahis.woah.org/#/in-review/3449?reportId=154371&fromPage=event-dashboard-url,NA,NA,NA,tiger,Panthera tigris,tiger,Panthera tigris,tiger,Panthera tigris,Felidae,animal,1,NS,NS,0,NS,NS,USA,United States,Illinois,NS,NA,2022-02-15,2022-03-01,2022-03-01,living together,FUR_154371_3,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,zoo,NS,NA,NS,Delegate of the United States,NA
FUR_154371_5,WAHIS,FUR_154371,https://wahis.woah.org/#/in-review/3449?reportId=154371&fromPage=event-dashboard-url,NA,NA,NA,gorilla,NS,gorilla,Gorilla gorilla,gorilla,Gorilla gorilla,Hominidae,group,5,NS,NS,0,NS,NS,USA,United States,Texas,NS,NA,2022-02-14,2022-03-01,2022-03-01,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,zoo,NS,NA,NS,Delegate of the United States,NA
FUR_154371_6,WAHIS,FUR_154371,https://wahis.woah.org/#/in-review/3449?reportId=154371&fromPage=event-dashboard-url,NA,NA,NA,gorilla,NS,gorilla,Gorilla gorilla,gorilla,Gorilla gorilla,Hominidae,NS,2,NS,NS,0,NS,NS,USA,United States,California,NS,NA,NS,2022-03-01,2022-03-01,new,NA,NS,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,zoo,NS,NA,NS,Delegate of the United States,NA
FUR_154371_7,WAHIS,FUR_154371,https://wahis.woah.org/#/in-review/3449?reportId=154371&fromPage=event-dashboard-url,NA,NA,NA,white-tailed deer,NS,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,NS,NS,NS,NS,NS,NS,NS,USA,United States,Maryland,NS,NA,2022-02-24,2022-03-01,2022-03-01,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,wildlife,NS,NA,NS,Delegate of the United States,NA
FUR_154371_8,WAHIS,FUR_154371,https://wahis.woah.org/#/in-review/3449?reportId=154371&fromPage=event-dashboard-url,NA,NA,NA,white-tailed deer,NS,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,NS,NS,NS,NS,NS,NS,NS,USA,United States,Delaware,NS,NA,2022-02-10,2022-03-01,2022-03-01,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,wildlife,NS,NA,NS,Delegate of the United States,NA
FUR_154371_9,WAHIS,FUR_154371,https://wahis.woah.org/#/in-review/3449?reportId=154371&fromPage=event-dashboard-url,NA,NA,NA,white-tailed deer,NS,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,NS,NS,NS,NS,NS,NS,NS,USA,United States,Kentucky,NS,NA,NS,2022-03-01,2022-03-01,new,NA,NS,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,wildlife,NS,NA,NS,Delegate of the United States,NA
FUR_154371_10,WAHIS,FUR_154371,https://wahis.woah.org/#/in-review/3449?reportId=154371&fromPage=event-dashboard-url,NA,NA,NA,white-tailed deer,NS,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,NS,NS,NS,NS,NS,NS,NS,USA,United States,North Dakota,NS,NA,NS,2022-03-01,2022-03-01,new,NA,NS,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,NS,NS,wildlife,NS,NA,NS,Delegate of the United States,NA
20220303.8701773_1,ProMED,20220303.8701773,https://promedmail.org/promed-post/?id=8701773,NA,NA,NA,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,survey group,4,NS,213,0,NS,NS,CAN,Canada,Ontario,NS,NA,NS,NA,2022-03-03,update of,FUR_153519_1,PCR,lymph node (post mortem),PCR,nasal swab,gene sequencing,nasal swab,NA,NA,NA,NA,surveillance/monitoring,subclinical,death not related to Sars-CoV-2,wildlife,NS,Ontario WTD lineage,NA,bioRxiv,https://www.biorxiv.org/content/10.1101/2022.02.22.481551v1.full
20220303.8701773_2,ProMED,20220303.8701773,https://promedmail.org/promed-post/?id=8701773,NA,NA,NA,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,animal,1,NS,213,0,NS,NS,CAN,Canada,Ontario,NS,NA,NS,NA,2022-03-03,same study,20220303.8701773_1,PCR,nasal swab,gene sequencing,nasal swab,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,death not related to Sars-CoV-2,wildlife,NS,Ontario WTD lineage,NA,bioRxiv,https://www.biorxiv.org/content/10.1101/2022.02.22.481551v1.full
20220303.8701773_3,ProMED,20220303.8701773,https://promedmail.org/promed-post/?id=8701773,WAHIS,FUR_154285,https://wahis.woah.org/#/in-review/4122?reportId=154285&fromPage=event-dashboard-url,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,survey group,2,NS,294,0,NS,NS,CAN,Canada,Ontario,NS,NA,NS,2022-03-01,2022-03-03,same study,20220303.8701773_1,PCR,lymph node (post mortem),gene sequencing,lymph node (post mortem),NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,death not related to Sars-CoV-2,wildlife,NS,Ontario WTD lineage,NA,bioRxiv,https://www.biorxiv.org/content/10.1101/2022.02.22.481551v1.full
20220303.8701773_4,ProMED,20220303.8701773,https://promedmail.org/promed-post/?id=8701773,WAHIS,FUR_154285,https://wahis.woah.org/#/in-review/4122?reportId=154285&fromPage=event-dashboard-url,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,survey group,10,NS,294,0,NS,NS,CAN,Canada,Ontario,NS,NA,NS,2022-03-01,2022-03-03,same study,20220303.8701773_1,PCR,lymph node (post mortem),NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,death not related to Sars-CoV-2,wildlife,NS,Ontario WTD lineage,NA,bioRxiv,https://www.biorxiv.org/content/10.1101/2022.02.22.481551v1.full
FUR_154397_1,WAHIS,FUR_154397,https://wahis.woah.org/#/in-review/3521?reportId=154397&fromPage=event-dashboard-url,NA,NA,NA,cat,NS,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,2,NS,0,NS,NS,CHE,Switzerland,Glarus,Näfels,NA,2022-02-28,2022-03-04,2022-03-04,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,NS,Delegate of Switzerland,NA
FUR_154397_2,WAHIS,FUR_154397,https://wahis.woah.org/#/in-review/3521?reportId=154397&fromPage=event-dashboard-url,NA,NA,NA,dog,NS,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,1,1,0,NS,NS,CHE,Switzerland,Bern,Burgdorf,NA,2022-02-28,2022-03-04,2022-03-04,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,NS,Delegate of Switzerland,NA
FUR_154505_1,WAHIS,FUR_154505,https://wahis.woah.org/#/in-review/3420?reportId=154505&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,3,6300,NS,30,NS,NS,LTU,Lithuania,Šiauliai,Padurupiai,farm1,2021-12-09,2022-03-12,2022-03-12,update of,FUR_154292_16,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,NS,farm,NS,NA,selective culling,Delegate of Lithuania,NA
FUR_154517_1,WAHIS,FUR_154517,https://wahis.woah.org/#/in-review/3624?reportId=154517&fromPage=event-dashboard-url,NA,NA,NA,American mink,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,2,6554,NS,0,NS,NS,ESP,Spain,Galicia,Santiago de Compostela,farm1,2021-03-15,2022-03-14,2022-03-14,update of,IN_149280_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,negative test,farm,human,NA,isolation,Delegate of Spain,NA
FUR_154538_1,WAHIS,FUR_154538,https://wahis.woah.org/#/in-review/3755?reportId=154538&fromPage=event-dashboard-url,NA,NA,NA,Mustelidae,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,5,65263,NS,0,NS,NS,ESP,Spain,Galicia,Carral,farm1,2021-06-08,2022-03-15,2022-03-15,update of,20210615.8446887_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,negative test,farm,human,NA,isolation,Delegate of Spain,NA
FUR_154540_1,WAHIS,FUR_154540,https://wahis.woah.org/#/in-review/3781?reportId=154540&fromPage=event-dashboard-url,NA,NA,NA,American mink,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,4,6500,NS,0,NS,NS,ESP,Spain,Galicia,A Baña,farm1,2021-06-22,2022-03-15,2022-03-15,update of,IN_150485_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,negative test,farm,human,NA,isolation,Delegate of Spain,NA
FUR_154546_1,WAHIS,FUR_154546,https://wahis.woah.org/#/in-review/3817?reportId=154546&fromPage=event-dashboard-url,NA,NA,NA,mink,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,1,47500,NS,0,NS,NS,ESP,Spain,Galicia,Sobrado,farm1,2021-07-12,2022-03-15,2022-03-15,update of,20210720.8531610_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,negative test,farm,human,NA,isolation,Delegate of Spain,NA
FUR_154541_1,WAHIS,FUR_154541,https://wahis.woah.org/#/in-review/3782?reportId=154541&fromPage=event-dashboard-url,NA,NA,NA,American mink,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,2,19231,NS,0,NS,NS,ESP,Spain,Galicia,Santiago de Compostela,farm1,2021-06-23,2022-03-15,2022-03-15,update of,IN_150487_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,negative test,farm,human,NA,isolation,Delegate of Spain,NA
FUR_154594_1,WAHIS,FUR_154594,https://wahis.woah.org/#/in-review/3780?reportId=154594&fromPage=event-dashboard-url,NA,NA,NA,Mustelidae,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,1,5510,NS,0,NS,f,ESP,Spain,Galicia,Abegondo,farm1,2021-06-22,2022-03-18,2022-03-18,update of,IN_150484_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,negative test,farm,human,NA,isolation,Delegate of Spain,NA
FUR_154594_2,WAHIS,FUR_154594,https://wahis.woah.org/#/in-review/3780?reportId=154594&fromPage=event-dashboard-url,NA,NA,NA,Mustelidae,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,9,1970,NS,0,NS,NS,ESP,Spain,Galicia,Abegondo,farm1,2021-10-01,2022-03-18,2022-03-18,update of,FUR_151942_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,negative test,farm,human,NA,isolation,Delegate of Spain,NA
FUR_154594_3,WAHIS,FUR_154594,https://wahis.woah.org/#/in-review/3780?reportId=154594&fromPage=event-dashboard-url,NA,NA,NA,Mustelidae,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,2,10742,NS,0,NS,NS,ESP,Spain,Galicia,Abegondo,farm2,2021-10-01,2022-03-18,2022-03-18,update of,FUR_151942_2,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,negative test,farm,human,NA,isolation,Delegate of Spain,NA
FUR_154692_1,WAHIS,FUR_154692,https://wahis.woah.org/#/in-review/3521?reportId=154692&fromPage=event-dashboard-url,NA,NA,NA,dog,NS,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,1,1,0,NS,NS,CHE,Switzerland,Zürich,Birmensdorf,NA,2022-03-17,2022-03-25,2022-03-25,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,isolation,Delegate of Switzerland,NA
20220329.8702286_1,ProMED,20220329.8702286,https://promedmail.org/promed-post/?id=8702286,WAHIS,FUR_154656,https://wahis.woah.org/#/in-review/3449?reportId=154656&fromPage=event-dashboard-url,mule deer,Odocoileus hemionus,mule deer,Odocoileus hemionus,mule deer,Odocoileus hemionus,Cervidae,animal,1,287,NS,0,NS,f,USA,United States,Utah,NS,NA,2022-03-22,2022-03-25,2022-03-29,new,NA,PCR,nasal swab,gene sequencing,nasal swab,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,NS,wildlife,NS,B.1.617.2,NS,FOX13,https://www.fox13now.com/news/local-news/covid-19-detected-in-utah-mule-deer-for-the-first-time-but-no-cause-for-concern
